"id","author","pub.year","title","inc.abst.ahe","inc.abst.sem","inc.full.read","reason","found.by.ref","country","coding.sys","sepsis.def","org.fail.def","data.source","sample.frac.n.units","stud.pop.size","ex.crit.A","ex.crit.B","ex.crit.C","int.valid","study.year.1","study.year.2","study.year.3","study.year.4","study.year.5","study.year.6","study.year.7","study.year.8","study.year.9","study.year.10","study.year.11","avg.age.1","avg.age.2","avg.age.3","avg.age.4","avg.age.5","avg.age.6","avg.age.7","avg.age.8","avg.age.9","avg.age.10","avg.age.11","incid.1","incid.2","incid.3","incid.4","incid.5","incid.6","incid.7","incid.8","incid.9","incid.10","incid.11","severe.incid.1","severe.incid.2","severe.incid.3","severe.incid.4","severe.incid.5","severe.incid.6","severe.incid.7","severe.incid.8","severe.incid.9","severe.incid.10","severe.incid.11","note"
"422","Troger, Birte; Gopel, Wolfgang; Faust, Kirstin; Muller, Thilo; Jorch, Gerhard; Felderhoff-Muser, Ursula; Gortner, Ludwig; Heitmann, Friedhelm; Hoehn, Thomas; Kribs, Angela; Laux, Reinhard; Roll, Claudia; Emeis, Michael; Mogel, Michael; Siegel, Jens; Vochem, Matthias; von der Wense, Axel; Wieg, Christian; Herting, Egbert; Hartel, Christoph",2014,"Risk for late-onset blood-culture proven sepsis in very-low-birth weight infants  born small for gestational age: a large multicenter study from the German Neonatal Network.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","Trotman, H.; Bell, Y.; Thame, M.; Nicholson, A. M.; Barton, M.",2006,"Predictors of poor outcome in neonates with bacterial sepsis admitted to the University Hospital of the West Indies.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","Truwit, Jonathon D.; Bernard, Gordon R.; Steingrub, Jay; Matthay, Michael A.; Liu, Kathleen D.; Albertson, Timothy E.; Brower, Roy G.; Shanholtz, Carl; Rock, Peter; Douglas, Ivor S.; deBoisblanc, Bennett P.; Hough, Catherine L.; Hite, R. Duncan; Thompson, B. Taylor",2014,"Rosuvastatin for sepsis-associated acute respiratory distress syndrome.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","Tsai, M.-H.; Chu, S.-M.; Lee, C.-W.; Hsu, J.-F.; Huang, H.-R.; Chiang, M.-C.; Fu, R.-H.; Lien, R.; Huang, Y.-C.",2014,"Recurrent late-onset sepsis in the neonatal intensive care unit: incidence, clinical characteristics and risk factors.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","Tsai, Ming-Horng; Hsu, Jen-Fu; Chu, Shih-Ming; Lien, Reyin; Huang, Hsuan-Rong; Chiang, Ming-Chou; Fu, Ren-Huei; Lee, Chiang-Wen; Huang, Yhu-Chering",2014,"Incidence, clinical characteristics and risk factors for adverse outcome in neonates with late-onset sepsis.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","Tugrul, Simru; Ozcan, Perihan Ergin; Akinci, Ozkan; Seyhun, Yalcin; Cagatay, Atahan; Cakar, Nahit; Esen, Figen",2002,"The effects of IgM-enriched immunoglobulin preparations in patients with severe sepsis [ISRCTN28863830].",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","Turner, Claudia; Turner, Paul; Hoogenboom, Gabie; Aye Mya Thein, Naw; McGready, Rose; Phakaudom, Kawalee; De Zoysa, Aruni; Efstratiou, Androulla; Heath, Paul T.; Nosten, Francois",2013,"A three year descriptive study of early onset neonatal sepsis in a refugee population on the Thailand Myanmar border.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","Turrentine, Mark A.; Greisinger, Anthony J.; Brown, Kimberly S.; Wehmanen, Oscar A.; Mouzoon, Melanie E.",2013,"Duration of intrapartum antibiotics for group B streptococcus on the diagnosis of clinical neonatal sepsis.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","UCLA Medical Center",2013,"Sepsis_Nurse_Driven_Protocol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","Vachharajani, Vidula T.; Liu, Tiefu; Brown, Candice M.; Wang, Xianfeng; Buechler, Nancy L.; Wells, Jonathan David; Yoza, Barbara K.; McCall, Charles E.",2014,"SIRT1 inhibition during the hypoinflammatory phenotype of sepsis enhances immunity and improves outcome.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","Vaciloto, Edineia; Richtmann, Rosana; de Paula Fiod Costa, Helenilce; Kusano, Elisa Junko Ura; de Almeida, Maria Fernanda Branco; Amaro, Eduardo Rahme",2002,"A survey of the incidence of neonatal sepsis by group B Streptococcus during a decade in a Brazilian maternity hospital.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","van den Hoogen, Agnes; Gerards, Leo J.; Verboon-Maciolek, Malgorzata A.; Fleer, Andre; Krediet, Tannette G.",2010,"Long-term trends in the epidemiology of neonatal sepsis and antibiotic susceptibility of causative agents.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","van der Lelie, H.; van Ketel, R. J.; von dem Borne, A. E.; van Oers, R. H.; Thomas, B. L.; Goudsmit, R.",1991,"Incidence and clinical epidemiology of streptococcal septicemia during treatment  of acute myeloid leukemia.",0,0,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","Vandijck, D. M.; Reynvoet, E.; Blot, S. I.; Vandecasteele, E.; Hoste, E. A.",2007,"Severe infection, sepsis and acute kidney injury.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","van Dillen, Jeroen; Zwart, Joost; Schutte, Joke; van Roosmalen, Jos",2010,"Maternal sepsis: epidemiology, etiology and outcome.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","van Gestel, Aukje; Bakker, Jan; Veraart, Christiaan P. W. M.; van Hout, Ben A.",2004,"Prevalence and incidence of severe sepsis in Dutch intensive care units.",1,1,0,1,0,"The Netherlands","Chart","Bone crit.","PROWESS","ICU",47,152,NA,NA,NA,1,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Formula used (Freeman & Hutchison; Prevalence, incidence and duration; 1980) to convert prevalcence to incidence assumes stationary prevalence pool: this is not reasonable (Miettinen; Estimability and estimation in case-referant studies; 1976). Validation incidence not stated as per population years."
"438","van Ruler, Oddeke; Schultz, Marcus J.; Reitsma, Johannes B.; Gouma, Dirk J.; Boermeester, Marja A.",2009,"Has mortality from sepsis improved and what to expect from new treatment modalities: review of current insights.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","van Saene, H. K. F.; Taylor, N.; Donnell, S. C.; Glynn, J.; Magnall, V. L.; Okada, Y.; Klein, N. J.; Pierro, A.; Lloyd, D. A.",2003,"Gut overgrowth with abnormal flora: the missing link in parenteral nutrition-related sepsis in surgical neonates.",0,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","Varpula, Marjut; Pulkki, Kari; Karlsson, Sari; Ruokonen, Esko; Pettila, Ville",2007,"Predictive value of N-terminal pro-brain natriuretic peptide in severe sepsis and septic shock.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","Venet, C.; Zeni, F.; Viallon, A.; Ross, A.; Pain, P.; Gery, P.; Page, D.; Vermesch, R.; Bertrand, M.; Rancon, F.; Bertrand, J. C.",2000,"Endotoxaemia in patients with severe sepsis or septic shock.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","Vesteinsdottir, E.; Karason, S.; Sigurdsson, S. E.; Gottfredsson, M.; Sigurdsson, G. H.",2011,"Severe sepsis and septic shock: a prospective population-based study in Icelandic intensive care units.",1,1,1,NA,0,"Iceland","Chart","Bone crit.","Bone crit.","ICU",3,1524,"<18 years","readmissions","sepsis not present on admission",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Vincent, Jean-Louis; Bernard, Gordon R.; Beale, Richard; Doig, Christopher; Putensen, Christian; Dhainaut, Jean-Francois; Artigas, Antonio; Fumagalli, Roberto; Macias, William; Wright, Theressa; Wong, Kar; Sundin, David P.; Turlo, Mary Ann; Janes, Jonathan",2005,"Drotrecogin alfa (activated) treatment in severe sepsis from the global open-label trial ENHANCE: further evidence for survival and safety and implications for early treatment.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","Vincent, Jean-Louis; Sakr, Yasser; Sprung, Charles L.; Ranieri, V. Marco; Reinhart, Konrad; Gerlach, Herwig; Moreno, Rui; Carlet, Jean; Le Gall, Jean-Roger; Payen, Didier",2006,"Sepsis in European intensive care units: results of the SOAP study.",0,0,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","Vincent, Jean-Louis; Taccone, Fabio; Schmit, Xavier",2007,"Classification, incidence, and outcomes of sepsis and multiple organ failure.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Vincent, J. L.",1997,"Dear SIRS, I'm sorry to say that I don't like you..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Vogel, Todd R.; Dombrovskiy, Viktor Y.; Carson, Jeffrey L.; Graham, Alan M.; Lowry, Stephen F.",2010,"Postoperative sepsis in the United States.",0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","Vogel, Todd R.; Dombrovskiy, Viktor Y.; Lowry, Stephen F.",2009,"Trends in postoperative sepsis: are we improving outcomes?",0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Vogel, Todd R.",2012,"Update and review of racial disparities in sepsis.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Wafaisade, Arasch; Lefering, Rolf; Bouillon, Bertil; Sakka, Samir G.; Thamm, Oliver C.; Paffrath, Thomas; Neugebauer, Edmund; Maegele, Marc",2011,"Epidemiology and risk factors of sepsis after multiple trauma: an analysis of 29,829 patients from the Trauma Registry of the German Society for Trauma Surgery.",0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Wagner, S. J.; Friedman, L. I.; Dodd, R. Y.",1994,"Transfusion-associated bacterial sepsis.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Waldman, J. D.; Rosenthal, A.; Smith, A. L.; Shurin, S.; Nadas, A. S.",1977,"Sepsis and congenital asplenia.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Walshe, C. M.; Boner, K. S.; Bourke, J.; Hone, R.; Phelan, D.",2010,"Diagnosis of catheter-related bloodstream infection in a total parenteral nutrition population: inclusion of sepsis defervescence after removal of culture-positive central venous catheter.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Wang, H. E.; Shapiro, N. I.; Angus, D. C.; Yealy, D. M.",2007,"National estimates of severe sepsis in United States emergency departments",0,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Wang, Tisha; Derhovanessian, Ariss; De Cruz, Sharon; Belperio, John A.; Deng, Jane C.; Hoo, Guy Soo",2014,"Subsequent infections in survivors of sepsis: epidemiology and outcomes.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","Wang, Yuanyuan; Sun, Bo; Yue, Hongni; Lin, Xiaofei; Li, Bing; Yang, Xiaochun; Shan, Chunming; Fan, Yujin; Dong, Maotian; Zhang, Yixing; Lin, Wenlong; Zuo, Xiaofeng; Su, Ping; Heng, Yongbo; Xu, Jinzhong; Kissoon, Niranjan",2014,"An epidemiologic survey of pediatric sepsis in regional hospitals in China.",0,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Wanner, G. A.; Keel, M.; Steckholzer, U.; Beier, W.; Stocker, R.; Ertel, W.",2000,"Relationship between procalcitonin plasma levels and severity of injury, sepsis,  organ failure, and mortality in injured patients.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Watson, R. Scott; Carcillo, Joseph A.; Linde-Zwirble, Walter T.; Clermont, Gilles; Lidicker, Jeffrey; Angus, Derek C.",2003,"The epidemiology of severe sepsis in children in the United States.",0,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","Weinrauch, L. A.; D'Elia, J. A.; Gleason, R. E.; Shaffer, D.; Monaco, A. P.",1995,"Role of calcium channel blockers in diabetic renal transplant patients: preliminary observations on protection from sepsis.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","Weisman, L. E.; Stoll, B. J.; Cruess, D. F.; Hall, R. T.; Merenstein, G. B.; Hemming, V. G.; Fischer, G. W.",1992,"Early-onset group B streptococcal sepsis: a current assessment.",0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Wheeler, Arthur; Steingrub, Jay; Schmidt, Gregory A.; Sanchez, Philip; Jacobi, Judith; Linde-Zwirble, Walter; Bates, Becky; Qualy, Rebecca L.; Woodward, Brad; Zeckel, Michael",2008,"A retrospective observational study of drotrecogin alfa (activated) in adults with severe sepsis: comparison with a controlled clinical trial.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","Wheeler, M. C.; Roe, M. H.; Kaplan, E. L.; Schlievert, P. M.; Todd, J. K.",1991,"Outbreak of group A streptococcus septicemia in children. Clinical, epidemiologic, and microbiological correlates.",0,0,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","White, Laura E.; Hassoun, Heitham T.; Bihorac, Azra; Moore, Laura J.; Sailors, R. Matt; McKinley, Bruce A.; Valdivia, Alicia; Moore, Frederick A.",2013,"Acute kidney injury is surprisingly common and a powerful predictor of mortality  in surgical sepsis.",0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","Whittaker, S. A.; Mikkelsen, M. E.; Gaieski, D. F.; Koshy, S.; Kean, C.; Fuchs, B. D.",2013,"Severe sepsis cohorts derived from claims-based strategies appear to be biased toward a more severely ill patient population",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","Wichmann, M. W.; Inthorn, D.; Andress, H. J.; Schildberg, F. W.",2000,"Incidence and mortality of severe sepsis in surgical intensive care patients: the influence of patient gender on disease process and outcome.",0,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466a","Wilhelms, Susanne B.; Huss, Fredrik R.; Granath, Goran; Sjoberg, Folke.a",2010,"Assessment of incidence of severe sepsis in Sweden using different ways of abstracting International Classification of Diseases codes: difficulties with methods and interpretation of results.",1,1,1,NA,0,"Sweden","ICD9",NA,NA,"SHDR",NA,2024793,"Neonate sepsis",NA,NA,0,1987,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wilhelms and colleagues compare three different methods to compute incidence: Angus, Flaaten and Martin. To encompass this the study has been divided into three observations epresented in the variables id and pub.year by a, b and c respectively."
